"time_utc","type","latitude","longitude","peak_current","ic_height"
"2020-08-29T17:11:29.971819509","0","35.06208","-112.8053","-3929.0","0.0"
"2020-08-29T17:13:58.505379071","0","35.10077","-112.77358","-14825.0","0.0"
"2020-08-29T17:14:12.819107030","0","34.88601","-112.70218","-43597.0","0.0"
"2020-08-29T17:15:27.313962998","0","36.43598","-106.58526","-32817.0","0.0"
"2020-08-29T17:15:42.551640301","0","35.15787","-112.7893","-21943.0","0.0"
"2020-08-29T17:16:27.541981432","0","37.88668","-106.5128299","-39719.0","0.0"
"2020-08-29T17:16:44.250524293","0","36.44532","-106.57885","-26342.0","0.0"
"2020-08-29T17:17:25.618996342","0","36.63825","-106.48184","-3794.0","0.0"
"2020-08-29T17:17:42.805648068","0","37.8301","-106.46943","-27055.0","0.0"
"2020-08-29T17:17:50.677776926","0","35.08496","-112.87942","-4504.0","0.0"
"2020-08-29T17:19:15.757276301","0","35.2832999","-112.80449","-12645.0","0.0"
"2020-08-29T17:19:26.242851164","0","35.17382","-112.72652","-26846.0","0.0"
"2020-08-29T17:20:54.504381537","0","37.97678","-106.44993","-37842.0","0.0"
"2020-08-29T17:22:18.076905540","0","36.60396","-106.43592","-4202.0","0.0"
"2020-08-29T17:25:29.385579392","0","36.63943","-106.43633","-47042.0","0.0"
"2020-08-29T17:36:13.085402027","0","40.84875","-109.83781","-31129.0","0.0"
"2020-08-29T17:41:49.606227972","0","40.76204","-110.32761","-8148.0","0.0"
"2020-08-29T17:50:57.503745007","0","40.78387","-110.26996","22080.0","0.0"
"2020-08-29T17:55:33.179829373","0","40.88601","-109.69088","-7373.0","0.0"
"2020-08-29T17:59:23.686973459","0","36.26213","-106.87922","-28057.0","0.0"
"2020-08-29T18:02:56.773923927","0","40.7554299","-110.38797","-15363.0","0.0"
"2020-08-29T18:03:03.675611360","0","36.8607299","-110.44413","-36910.0","0.0"
"2020-08-29T18:03:53.924077817","0","36.82587","-110.38116","-24866.0","0.0"
"2020-08-29T18:05:03.049046507","0","40.87355","-109.65191","22877.0","0.0"
"2020-08-29T18:05:09.220687232","0","36.34739","-106.88037","-16604.0","0.0"
"2020-08-29T18:05:58.119290986","0","40.7728899","-110.28197","30825.0","0.0"
"2020-08-29T18:08:51.374307191","0","36.24998","-113.21277","-26146.0","0.0"
"2020-08-29T18:10:50.820582863","0","36.24348","-106.88924","-21440.0","0.0"
"2020-08-29T18:11:26.004526882","0","40.84579","-109.67945","-33276.0","0.0"
"2020-08-29T18:12:35.005251550","0","36.34748","-106.81919","-18553.0","0.0"
"2020-08-29T18:14:17.764773521","0","36.21543","-106.77838","-17444.0","0.0"
"2020-08-29T18:14:58.247114442","0","36.30484","-113.26473","-6889.0","0.0"
"2020-08-29T18:16:07.857123471","0","36.20839","-113.11464","-11459.0","0.0"
"2020-08-29T18:16:21.270646119","0","36.30796","-113.26428","-17913.0","0.0"
"2020-08-29T18:20:32.405250442","0","36.38636","-113.21019","-26035.0","0.0"
"2020-08-29T18:20:37.236481098","0","36.17727","-113.04512","-18962.0","0.0"
"2020-08-29T18:21:11.579215408","0","41.2363799","-106.48504","-27429.0","0.0"
"2020-08-29T18:22:33.534773610","0","36.77795","-110.37463","-42232.0","0.0"
"2020-08-29T18:22:39.378534039","0","36.1658199","-113.03894","-14998.0","0.0"
"2020-08-29T18:23:36.353050449","0","39.70973","-109.70203","38994.0","0.0"
"2020-08-29T18:30:22.157374510","0","36.7918","-110.37936","-27262.0","0.0"
"2020-08-29T18:31:14.649400908","0","40.88693","-109.49041","-3693.0","0.0"
"2020-08-29T18:32:13.673064215","0","41.21579","-106.48255","-26789.0","0.0"
"2020-08-29T18:32:26.301229882","0","40.88443","-109.44514","20550.0","0.0"
"2020-08-29T18:35:54.335532625","0","40.82911","-109.61781","-39103.0","0.0"
"2020-08-29T18:36:56.180184212","0","36.84237","-110.27234","-39436.0","0.0"
"2020-08-29T18:38:25.172721183","0","40.80039","-109.5932","-29293.0","0.0"
"2020-08-29T18:38:51.819984719","0","40.8211299","-109.55438","-24509.0","0.0"
"2020-08-29T18:40:15.783009995","0","35.78317","-113.83618","-10308.0","0.0"
"2020-08-29T18:40:42.739292120","0","40.92471","-109.48711","-6133.0","0.0"
"2020-08-29T18:41:07.264623209","0","40.715","-110.10381","-70019.0","0.0"
"2020-08-29T18:41:12.283675869","0","41.08338","-109.33513","15570.0","0.0"
"2020-08-29T18:42:12.567412886","0","40.85925","-109.43252","-35710.0","0.0"
"2020-08-29T18:42:50.955427780","0","38.33844","-109.95809","-19288.0","0.0"
"2020-08-29T18:43:42.912383525","0","34.51767","-110.35253","-4132.0","0.0"
"2020-08-29T18:45:18.550203461","0","34.50988","-110.35202","-5373.0","0.0"
"2020-08-29T18:47:26.614355410","0","39.72382","-109.34728","-4487.0","0.0"
"2020-08-29T18:49:44.183903579","0","42.05106","-108.08568","-17586.0","0.0"
"2020-08-29T18:51:21.203035512","0","39.7136","-109.43581","-38780.0","0.0"
"2020-08-29T18:54:25.325175350","0","36.21568","-106.49119","-35289.0","0.0"
"2020-08-29T18:55:31.918328638","0","40.911","-109.36306","-37829.0","0.0"
"2020-08-29T18:56:58.283303591","0","34.55697","-110.22116","88000.0","0.0"
"2020-08-29T18:57:08.002898613","0","39.7523399","-109.32972","-3604.0","0.0"
"2020-08-29T18:57:32.962310013","0","39.7214","-109.46361","-4975.0","0.0"
"2020-08-29T18:58:17.200031374","0","39.77773","-109.36515","-15505.0","0.0"
"2020-08-29T18:58:36.682696718","0","34.98405","-110.61405","-4911.0","0.0"
"2020-08-29T19:00:02.757085340","0","34.49243","-110.39265","-5924.0","0.0"
"2020-08-29T19:00:31.110052462","0","40.84282","-109.4281","-10217.0","0.0"
"2020-08-29T19:00:36.506639845","0","40.83723","-109.49368","-38993.0","0.0"
"2020-08-29T19:01:12.698925857","0","40.71443","-110.06393","-4949.0","0.0"
"2020-08-29T19:01:50.348070302","0","35.92398","-113.72634","-8532.0","0.0"
"2020-08-29T19:04:33.494923121","0","38.10699","-109.50978","-18184.0","0.0"
"2020-08-29T19:04:33.619266345","0","36.36634","-109.77361","-40838.0","0.0"
"2020-08-29T19:05:40.398677745","0","34.50315","-110.39318","-6101.0","0.0"
"2020-08-29T19:05:53.364865495","0","41.12377","-109.1097","-3749.0","0.0"
"2020-08-29T19:08:51.883647629","0","40.8530299","-109.50592","-23238.0","0.0"
"2020-08-29T19:09:04.966791109","0","40.71579","-110.04739","-49814.0","0.0"
"2020-08-29T19:10:10.523688651","0","34.61081","-110.15357","-3912.0","0.0"
"2020-08-29T19:10:22.561722844","0","40.84859","-109.51411","-9298.0","0.0"
"2020-08-29T19:10:35.643724586","0","40.98712","-109.10429","-5691.0","0.0"
"2020-08-29T19:10:47.009671318","0","39.75897","-109.36199","-39892.0","0.0"
"2020-08-29T19:12:51.609703605","0","37.99724","-109.46055","-6062.0","0.0"
"2020-08-29T19:14:19.720722054","0","41.34094","-108.80468","-6823.0","0.0"
"2020-08-29T19:14:46.682012019","0","37.99979","-109.48026","-43105.0","0.0"
"2020-08-29T19:15:33.312289455","0","34.44814","-110.46046","-29435.0","0.0"
"2020-08-29T19:15:35.194984774","0","35.90144","-113.63204","-4469.0","0.0"
"2020-08-29T19:16:24.738199027","0","38.03435","-109.35394","-3673.0","0.0"
"2020-08-29T19:17:49.083486470","0","37.95922","-109.37193","-62780.0","0.0"
"2020-08-29T19:18:13.527651064","0","40.63429","-110.02451","-33935.0","0.0"
"2020-08-29T19:18:58.099140076","0","34.59171","-110.16442","46883.0","0.0"
"2020-08-29T19:19:20.821190415","0","38.16975","-110.40808","-28612.0","0.0"
"2020-08-29T19:19:39.740641438","0","39.0692","-110.17097","-35380.0","0.0"
"2020-08-29T19:20:04.404878582","0","39.01316","-110.25859","-13586.0","0.0"
"2020-08-29T19:20:18.712581577","0","40.8340699","-109.38226","-24663.0","0.0"
"2020-08-29T19:20:28.909138257","0","40.71242","-109.96461","-6728.0","0.0"
"2020-08-29T19:20:33.678096639","0","34.64749","-110.17545","46060.0","0.0"
"2020-08-29T19:21:08.441478442","0","40.80294","-109.50352","-34008.0","0.0"
"2020-08-29T19:21:15.133209862","0","39.77556","-109.32327","-41952.0","0.0"
"2020-08-29T19:21:24.976063499","0","38.26293","-110.35848","-23910.0","0.0"
"2020-08-29T19:22:03.059883089","0","39.74149","-109.28705","-23226.0","0.0"
"2020-08-29T19:22:40.088266735","0","39.73313","-109.2945","-24172.0","0.0"
"2020-08-29T19:22:45.461413259","0","38.21169","-110.40942","-31058.0","0.0"
"2020-08-29T19:23:14.609655452","0","35.95611","-113.63635","-3913.0","0.0"
"2020-08-29T19:23:21.284194656","0","34.62076","-110.15879","33565.0","0.0"
"2020-08-29T19:23:46.146950511","0","40.98097","-108.91399","-11957.0","0.0"
"2020-08-29T19:23:55.838597194","0","39.72947","-109.2781","-32192.0","0.0"
"2020-08-29T19:24:09.883690286","0","38.16977","-110.41381","-33277.0","0.0"
"2020-08-29T19:24:22.689643937","0","39.75514","-109.33256","-40418.0","0.0"
"2020-08-29T19:24:32.945205326","0","37.90744","-109.31663","-17851.0","0.0"
"2020-08-29T19:25:01.029209812","0","38.18224","-110.35805","-18326.0","0.0"
"2020-08-29T19:25:06.361979018","0","39.7403","-109.29876","-32000.0","0.0"
"2020-08-29T19:25:06.383096874","0","39.71854","-109.15743","-4456.0","0.0"
"2020-08-29T19:25:12.084121941","0","37.9225","-109.32167","-41089.0","0.0"
"2020-08-29T19:25:14.042285177","0","41.05207","-108.59605","30304.0","0.0"
"2020-08-29T19:25:41.940550852","0","37.91485","-109.29808","-29135.0","0.0"
"2020-08-29T19:25:44.728068282","0","38.17837","-110.39553","-30635.0","0.0"
"2020-08-29T19:25:48.700035543","0","39.81304","-109.19989","-18646.0","0.0"
"2020-08-29T19:25:48.711770263","0","39.7963499","-109.0152","-8407.0","0.0"
"2020-08-29T19:26:03.512893165","0","37.945","-109.3235","-47670.0","0.0"
"2020-08-29T19:26:05.635155962","0","39.73422","-109.3341","-27195.0","0.0"
"2020-08-29T19:26:21.546750858","0","38.31561","-109.77125","-20986.0","0.0"
"2020-08-29T19:26:25.184088654","0","35.90715","-113.62354","-4505.0","0.0"
"2020-08-29T19:27:12.490748342","0","37.92187","-109.32068","-39225.0","0.0"
"2020-08-29T19:27:14.289691158","0","39.74832","-109.24872","-26112.0","0.0"
"2020-08-29T19:27:43.695697684","0","40.77227","-109.46596","-14524.0","0.0"
"2020-08-29T19:27:50.578178199","0","39.73431","-109.26101","-5849.0","0.0"
"2020-08-29T19:28:02.344254539","0","41.82702","-107.84789","-51577.0","0.0"
"2020-08-29T19:28:05.171771994","0","37.94997","-109.32075","-22423.0","0.0"
"2020-08-29T19:28:22.215932110","0","39.76726","-109.29465","-6266.0","0.0"
"2020-08-29T19:29:08.161348101","0","40.95611","-106.77834","-39127.0","0.0"
"2020-08-29T19:29:13.492035454","0","37.93891","-109.32059","-17562.0","0.0"
"2020-08-29T19:29:24.972022596","0","39.71863","-109.31358","-12490.0","0.0"
"2020-08-29T19:29:36.292088178","0","41.52964","-109.49345","-19236.0","0.0"
"2020-08-29T19:29:37.413471876","0","34.49727","-110.24521","-14323.0","0.0"
"2020-08-29T19:29:41.892547793","0","38.18917","-110.37943","-15768.0","0.0"
"2020-08-29T19:30:11.591266024","0","39.72382","-109.16107","-32005.0","0.0"
"2020-08-29T19:30:20.111982493","0","37.96371","-109.32237","-40384.0","0.0"
"2020-08-29T19:30:30.984463024","0","38.19203","-110.32058","-11304.0","0.0"
"2020-08-29T19:30:49.655070781","0","40.79663","-109.5025","-4489.0","0.0"
"2020-08-29T19:31:29.905496048","0","40.81658","-109.5386","-9282.0","0.0"
"2020-08-29T19:31:33.027229161","0","38.22649","-110.32032","-40787.0","0.0"
"2020-08-29T19:32:16.085027500","0","38.20067","-110.31345","-25315.0","0.0"
"2020-08-29T19:32:19.314353592","0","39.72452","-109.28666","-19542.0","0.0"
"2020-08-29T19:32:20.803236933","0","40.70343","-109.92817","-6065.0","0.0"
"2020-08-29T19:32:43.590209356","0","39.91226","-109.06532","16337.0","0.0"
"2020-08-29T19:32:57.956060558","0","38.20657","-110.35069","-26707.0","0.0"
"2020-08-29T19:33:04.098131323","0","37.92224","-109.50657","-21395.0","0.0"
"2020-08-29T19:33:47.715214291","0","38.20776","-110.32508","-38992.0","0.0"
"2020-08-29T19:34:15.757439702","0","37.34101","-106.8926","-23974.0","0.0"
"2020-08-29T19:34:18.562395743","0","34.52743","-110.22307","-21045.0","0.0"
"2020-08-29T19:34:23.573613509","0","38.17989","-109.98247","-34777.0","0.0"
"2020-08-29T19:34:44.133103930","0","37.93995","-109.27077","-3530.0","0.0"
"2020-08-29T19:35:53.273715669","0","40.68892","-109.96721","-5075.0","0.0"
"2020-08-29T19:36:24.555545176","0","34.48844","-110.043","-7414.0","0.0"
"2020-08-29T19:36:29.097521062","0","37.33502","-106.88525","-32550.0","0.0"
"2020-08-29T19:36:48.162293113","0","37.9360799","-109.2793","-71459.0","0.0"
"2020-08-29T19:36:49.840976247","0","38.19389","-110.3045","-52419.0","0.0"
"2020-08-29T19:37:12.681845268","0","34.52855","-110.18481","-11777.0","0.0"
"2020-08-29T19:37:26.425111699","0","38.25794","-110.31495","-28837.0","0.0"
"2020-08-29T19:37:43.402891870","0","40.8446799","-109.38623","-3569.0","0.0"
"2020-08-29T19:37:51.955160004","0","39.70382","-109.28045","-8576.0","0.0"
"2020-08-29T19:38:01.772863143","0","39.72089","-109.25767","-20064.0","0.0"
"2020-08-29T19:38:22.964234328","0","39.58647","-110.27652","-20537.0","0.0"
"2020-08-29T19:38:45.167691669","0","39.95583","-109.04246","-61983.0","0.0"
"2020-08-29T19:38:52.295698287","0","39.74829","-109.28289","-16096.0","0.0"
"2020-08-29T19:39:18.318373655","0","37.93045","-109.24505","-22597.0","0.0"
"2020-08-29T19:39:32.328430010","0","39.7279","-109.22817","-16431.0","0.0"
"2020-08-29T19:39:42.334584895","0","39.93854","-108.96806","-33481.0","0.0"
"2020-08-29T19:40:24.542400837","0","38.26292","-110.31086","-27582.0","0.0"
"2020-08-29T19:40:27.315060795","0","41.32209","-108.81507","-24789.0","0.0"
"2020-08-29T19:40:39.777035882","0","34.51123","-110.04026","-15229.0","0.0"
"2020-08-29T19:40:43.365006066","0","37.89721","-109.40017","-28231.0","0.0"
"2020-08-29T19:40:59.166018746","0","40.83731","-109.35206","-3566.0","0.0"
"2020-08-29T19:41:04.710325229","0","39.93554","-108.95715","-18382.0","0.0"
"2020-08-29T19:41:21.571352564","0","41.4436","-108.31298","-27732.0","0.0"
"2020-08-29T19:42:36.640096306","0","40.7969099","-109.38749","19281.0","0.0"
"2020-08-29T19:42:51.504486512","0","37.96855","-109.19334","-73149.0","0.0"
"2020-08-29T19:42:56.915993438","0","38.19435","-109.95352","-16390.0","0.0"
"2020-08-29T19:43:09.306196624","0","41.35626","-108.5672","-34313.0","0.0"
"2020-08-29T19:43:38.938053313","0","38.23744","-110.28401","-18021.0","0.0"
"2020-08-29T19:45:26.373397459","0","35.65352","-108.59713","-13985.0","0.0"
"2020-08-29T19:45:33.415182764","0","40.9172","-107.0165899","-16185.0","0.0"
"2020-08-29T19:46:02.328454248","0","37.92613","-109.26239","-17986.0","0.0"
"2020-08-29T19:46:08.869323693","0","41.4757","-108.29818","-4370.0","0.0"
"2020-08-29T19:46:15.584924079","0","37.17863","-110.31475","-4479.0","0.0"
"2020-08-29T19:46:52.825557692","0","37.33628","-106.66398","54020.0","0.0"
"2020-08-29T19:47:16.451148192","0","39.7031599","-109.18334","-5937.0","0.0"
"2020-08-29T19:47:46.152885522","0","37.15219","-110.39812","-28482.0","0.0"
"2020-08-29T19:48:59.625024395","0","35.67116","-108.6003","-11792.0","0.0"
"2020-08-29T19:49:33.835919244","0","38.62778","-109.65937","-58551.0","0.0"
"2020-08-29T19:49:36.635053411","0","38.25481","-113.39119","-7549.0","0.0"
"2020-08-29T19:50:02.188762331","0","37.64194","-110.59827","-27898.0","0.0"
"2020-08-29T19:50:12.193700636","0","39.6225499","-109.24548","-29350.0","0.0"
"2020-08-29T19:50:16.299361995","0","35.6677","-108.60605","-9885.0","0.0"
"2020-08-29T19:51:32.579677719","0","37.93966","-109.2177","-14397.0","0.0"
"2020-08-29T19:52:08.779306600","0","40.79731","-108.2877","-70513.0","0.0"
"2020-08-29T19:52:09.273378539","0","40.87599","-109.27419","-60589.0","0.0"
"2020-08-29T19:52:09.375536377","0","40.87228","-109.27259","-12743.0","0.0"
"2020-08-29T19:52:54.192985514","0","39.71924","-109.17442","-37684.0","0.0"
"2020-08-29T19:53:03.778415071","0","41.19991","-106.4550299","-30963.0","0.0"
"2020-08-29T19:53:41.000131198","0","40.81416","-108.31856","-42438.0","0.0"
"2020-08-29T19:53:52.277615558","0","36.78266","-109.77149","-4190.0","0.0"
"2020-08-29T19:54:09.849191890","0","40.96738","-108.62122","-3616.0","0.0"
"2020-08-29T19:55:44.421587202","0","41.86183","-107.4731","-24718.0","0.0"
"2020-08-29T19:56:15.328788699","0","41.42369","-108.20405","-19848.0","0.0"
"2020-08-29T19:56:38.447463443","0","37.81039","-109.30366","-20923.0","0.0"
"2020-08-29T19:56:38.686881399","0","37.9458399","-109.22501","-42372.0","0.0"
"2020-08-29T19:57:02.979139620","0","37.95278","-109.00824","22883.0","0.0"
"2020-08-29T19:57:09.829961809","0","41.06833","-108.69742","36285.0","0.0"
"2020-08-29T19:57:18.385729700","0","41.87239","-107.432","-15560.0","0.0"
"2020-08-29T19:57:26.648390803","0","36.08701","-113.45732","54285.0","0.0"
"2020-08-29T19:57:32.329957318","0","42.23289","-106.99044","-27374.0","0.0"
"2020-08-29T19:57:42.699219871","0","39.70892","-109.22096","-15313.0","0.0"
"2020-08-29T19:58:46.051814368","0","36.11465","-113.43698","45826.0","0.0"
"2020-08-29T19:59:08.986464048","0","41.36431","-108.46047","-3774.0","0.0"
"2020-08-29T19:59:21.419750479","0","40.81984","-108.29153","-35852.0","0.0"
"2020-08-29T19:59:22.291567100","0","41.887","-107.42781","-15041.0","0.0"
"2020-08-29T19:59:23.319396111","0","42.225","-106.98566","-28313.0","0.0"
"2020-08-29T19:59:29.074856964","0","38.22987","-109.51106","-31597.0","0.0"
"2020-08-29T19:59:31.720174631","0","37.93812","-109.22345","-25658.0","0.0"
"2020-08-29T19:59:45.291009688","0","41.20494","-106.45586","-9231.0","0.0"
"2020-08-29T19:59:49.808942340","0","35.17134","-110.37758","-21976.0","0.0"
"2020-08-29T19:59:52.785791538","0","34.8426","-107.8116","-22423.0","0.0"
"2020-08-29T19:59:55.995109734","0","37.91013","-109.15973","-41836.0","0.0"
"2020-08-29T19:59:56.752282875","0","41.43677","-108.28601","-8817.0","0.0"
"2020-08-29T20:00:00.406655324","0","41.04931","-108.49726","-28684.0","0.0"
"2020-08-29T20:00:01.415973299","0","41.77767","-107.61142","-9193.0","0.0"
"2020-08-29T20:00:01.514350435","0","41.77916","-107.61853","-4506.0","0.0"
"2020-08-29T20:00:19.765331780","0","39.71824","-109.19207","-3653.0","0.0"
"2020-08-29T20:00:53.475772312","0","38.60369","-109.5875","-19107.0","0.0"
"2020-08-29T20:01:17.555672261","0","40.04869","-108.83716","15229.0","0.0"
"2020-08-29T20:01:27.911679542","0","41.4027699","-108.3808","-69160.0","0.0"
"2020-08-29T20:01:37.171949129","0","37.83438","-109.27738","-38767.0","0.0"
"2020-08-29T20:01:38.926266472","0","36.08827","-113.3613","-3591.0","0.0"
"2020-08-29T20:02:42.974776178","0","39.09","-109.90085","-35811.0","0.0"
"2020-08-29T20:02:43.479533681","0","38.18206","-109.42053","-47877.0","0.0"
"2020-08-29T20:02:56.906381504","0","40.01451","-108.84367","-49963.0","0.0"
"2020-08-29T20:03:04.378181468","0","39.68379","-109.16773","-38395.0","0.0"
"2020-08-29T20:03:24.104895074","0","37.9834699","-109.2091","-40102.0","0.0"
"2020-08-29T20:03:37.190824141","0","38.22783","-109.4714","36717.0","0.0"
"2020-08-29T20:03:56.871923064","0","41.05124","-108.50674","-31153.0","0.0"
"2020-08-29T20:04:07.993908180","0","41.29495","-108.50651","-4014.0","0.0"
"2020-08-29T20:04:44.475956507","0","35.54878","-108.77724","-5071.0","0.0"
"2020-08-29T20:05:27.467283481","0","36.74429","-109.43878","-27518.0","0.0"
"2020-08-29T20:05:52.250548337","0","39.2996","-109.95507","-30447.0","0.0"
"2020-08-29T20:05:56.341965522","0","35.54486","-108.82385","-26650.0","0.0"
"2020-08-29T20:06:36.624133559","0","37.78892","-109.21287","-31571.0","0.0"
"2020-08-29T20:06:43.083420085","0","37.99242","-109.15879","-24027.0","0.0"
"2020-08-29T20:06:59.594731558","0","41.88976","-107.33851","-31692.0","0.0"
"2020-08-29T20:07:00.655329672","0","35.5583699","-108.79306","-26271.0","0.0"
"2020-08-29T20:07:08.872571278","0","41.29625","-108.53779","-7286.0","0.0"
"2020-08-29T20:07:12.098970608","0","35.54507","-108.76699","-27448.0","0.0"
"2020-08-29T20:07:12.310946801","0","40.77095","-109.26063","-9280.0","0.0"
"2020-08-29T20:07:23.098768248","0","41.49797","-108.12625","-3680.0","0.0"
"2020-08-29T20:08:19.334011021","0","41.75939","-107.84682","-16937.0","0.0"
"2020-08-29T20:08:19.842527920","0","39.66399","-109.10435","-43882.0","0.0"
"2020-08-29T20:08:33.719966584","0","37.53145","-106.59827","-27584.0","0.0"
"2020-08-29T20:08:34.807754005","0","41.8693","-107.3437299","-41142.0","0.0"
"2020-08-29T20:09:21.679739526","0","35.51016","-108.70818","-57298.0","0.0"
"2020-08-29T20:09:24.824079656","0","39.68078","-109.19012","-34316.0","0.0"
"2020-08-29T20:09:38.621686585","0","35.47486","-108.69739","-26676.0","0.0"
"2020-08-29T20:09:41.735444513","0","36.16807","-113.27584","-20110.0","0.0"
"2020-08-29T20:09:58.990380119","0","41.34369","-108.44955","-26646.0","0.0"
"2020-08-29T20:10:26.800072602","0","38.29415","-109.47747","-6502.0","0.0"
"2020-08-29T20:10:35.434967856","0","35.47506","-108.65728","-7658.0","0.0"
"2020-08-29T20:11:04.147209704","0","41.34213","-108.44278","-47683.0","0.0"
"2020-08-29T20:11:25.107772844","0","40.14097","-106.84899","36339.0","0.0"
"2020-08-29T20:11:32.412829017","0","34.90979","-107.6504","-29607.0","0.0"
"2020-08-29T20:12:13.821534806","0","35.54155","-108.76886","-34787.0","0.0"
"2020-08-29T20:13:04.874627436","0","36.19818","-113.27676","-17753.0","0.0"
"2020-08-29T20:14:15.961087422","0","41.33321","-108.4195","-21719.0","0.0"
"2020-08-29T20:14:40.809795946","0","40.03982","-109.2754","-16517.0","0.0"
"2020-08-29T20:14:46.840808315","0","36.05026","-106.65459","-29488.0","0.0"
"2020-08-29T20:14:47.018721505","0","36.05427","-106.6557","-12963.0","0.0"
"2020-08-29T20:14:48.476619249","0","37.95916","-108.8641","18545.0","0.0"
"2020-08-29T20:14:58.432821081","0","38.26853","-109.44408","-69840.0","0.0"
"2020-08-29T20:15:04.316957305","0","36.19007","-113.27096","-31814.0","0.0"
"2020-08-29T20:16:04.449374721","0","41.05942","-108.45629","-28905.0","0.0"
"2020-08-29T20:16:06.329451900","0","34.91156","-107.61756","-19692.0","0.0"
"2020-08-29T20:16:09.626429506","0","38.26474","-109.44065","-13598.0","0.0"
"2020-08-29T20:16:30.917307962","0","37.95272","-108.92836","-3805.0","0.0"
"2020-08-29T20:16:33.622726237","0","37.5173599","-106.57466","-87646.0","0.0"
"2020-08-29T20:19:37.341698598","0","36.1138199","-113.27668","-11307.0","0.0"
"2020-08-29T20:19:41.908742944","0","41.4437","-108.10481","-3666.0","0.0"
"2020-08-29T20:20:58.657861612","0","38.35002","-109.44079","-32389.0","0.0"
"2020-08-29T20:21:39.645757543","0","38.39707","-109.40646","-29255.0","0.0"
"2020-08-29T20:21:43.263650815","0","41.39161","-108.14","-25162.0","0.0"
"2020-08-29T20:21:47.004266251","0","39.67029","-109.07233","-6079.0","0.0"
"2020-08-29T20:21:53.322764998","0","41.00788","-108.37983","-35131.0","0.0"
"2020-08-29T20:22:01.483284150","0","36.13463","-113.19274","-19438.0","0.0"
"2020-08-29T20:22:06.354291900","0","34.64349","-109.85924","-3596.0","0.0"
"2020-08-29T20:22:08.350772091","0","36.10551","-113.23596","-4320.0","0.0"
"2020-08-29T20:23:17.590977069","0","41.65704","-107.77006","-23201.0","0.0"
"2020-08-29T20:23:37.535807385","0","38.3318","-109.41588","-24743.0","0.0"
"2020-08-29T20:24:32.465562639","0","41.0879199","-108.40306","-86519.0","0.0"
"2020-08-29T20:25:42.619426410","0","38.9931399","-109.54469","-11750.0","0.0"
"2020-08-29T20:26:19.170001879","0","40.06242","-108.52515","-3885.0","0.0"
"2020-08-29T20:26:20.924709468","0","35.53505","-107.19651","-18465.0","0.0"
"2020-08-29T20:26:52.412831494","0","37.71664","-108.36795","-32312.0","0.0"
"2020-08-29T20:27:03.870737080","0","38.35524","-109.40118","-34770.0","0.0"
"2020-08-29T20:27:53.736120618","0","34.57665","-109.54449","-12816.0","0.0"
"2020-08-29T20:28:16.810773882","0","37.53823","-106.50614","44462.0","0.0"
"2020-08-29T20:28:46.794009077","0","37.49954","-106.4507","-7147.0","0.0"
"2020-08-29T20:29:31.680221591","0","38.3525599","-109.3645","-23411.0","0.0"
"2020-08-29T20:30:03.849968202","0","39.82598","-108.66042","-77027.0","0.0"
"2020-08-29T20:30:18.110281941","0","38.31328","-113.1847","-3502.0","0.0"
"2020-08-29T20:30:40.546207984","0","38.96876","-109.40039","-29856.0","0.0"
"2020-08-29T20:30:54.345096134","0","37.8280699","-107.87097","-25212.0","0.0"
"2020-08-29T20:32:03.335295926","0","34.58269","-110.0175","-10354.0","0.0"
"2020-08-29T20:32:45.101923394","0","38.37282","-109.35756","-47847.0","0.0"
"2020-08-29T20:34:37.307586192","0","38.21643","-109.45802","-24615.0","0.0"
"2020-08-29T20:35:10.772332165","0","37.08664","-107.71554","-19917.0","0.0"
"2020-08-29T20:35:46.705218156","0","38.22699","-109.36145","-11948.0","0.0"
"2020-08-29T20:36:15.098513153","0","40.6566","-108.32462","33091.0","0.0"
"2020-08-29T20:36:26.745570148","0","38.49156","-108.93822","-5584.0","0.0"
"2020-08-29T20:36:43.653167504","0","37.09004","-107.70175","-26496.0","0.0"
"2020-08-29T20:37:14.377047993","0","41.42096","-107.84197","34919.0","0.0"
"2020-08-29T20:37:39.141204196","0","41.65975","-107.67226","-13121.0","0.0"
"2020-08-29T20:37:53.957893015","0","36.25724","-113.23796","18648.0","0.0"
"2020-08-29T20:37:54.129092956","0","38.41077","-108.8696","-19042.0","0.0"
"2020-08-29T20:37:56.827421524","0","39.60506","-108.94961","-87604.0","0.0"
"2020-08-29T20:38:22.588518050","0","41.60972","-107.51395","-25839.0","0.0"
"2020-08-29T20:38:45.201572359","0","40.90939","-108.06499","-5761.0","0.0"
"2020-08-29T20:38:53.716822198","0","39.84639","-108.27897","-5768.0","0.0"
"2020-08-29T20:38:56.108040867","0","41.1662899","-107.98303","-6958.0","0.0"
"2020-08-29T20:39:15.554328534","0","38.22238","-109.41325","-5840.0","0.0"
"2020-08-29T20:39:17.159375314","0","37.07579","-107.68719","-19159.0","0.0"
"2020-08-29T20:39:17.915102303","0","39.01662","-109.39261","-18632.0","0.0"
"2020-08-29T20:39:23.220625912","0","36.06195","-106.53092","-26598.0","0.0"
"2020-08-29T20:39:25.412667398","0","41.1673199","-108.0115","-3897.0","0.0"
"2020-08-29T20:39:26.600730551","0","41.40236","-108.01387","-26451.0","0.0"
"2020-08-29T20:39:34.365346691","0","36.49932","-108.91401","-7763.0","0.0"
